   TaxiA    TaxiB
20000297 20000680
20000008 20000577
20000195 20000403
20000360 20000470
20000346 20000572
20000285 20000296
20000271 20000398
20000004 20000054
20000174 20000465
20000324 20000409
20000225 20000403
20000089 20000542
20000037 20000352
20000454 20000640
20000239 20000486
20000068 20000604
20000280 20000460
20000013 20000116
20000109 20000578
20000257 20000476
20000482 20000594
20000086 20000594
20000081 20000250
20000509 20000697
20000215 20000250
20000006 20000076
20000424 20000589
20000618 20000640
20000360 20000604
20000120 20000363
20000285 20000430
20000192 20000239
20000001 20000671
20000477 20000600
20000114 20000548
20000136 20000307
20000421 20000476
20000151 20000615
20000539 20000697
20000514 20000640
20000588 20000589
20000192 20000589
20000031 20000671
20000108 20000137
20000113 20000481
20000199 20000255
20000245 20000600
20000451 20000476
20000294 20000492
20000005 20000389
20000054 20000251
20000598 20000903
20000620 20000662
20000257 20000610
20000007 20000435
20000067 20000486
20000199 20000605
20000273 20000554
20000085 20000503
20000066 20000261
20000446 20000482
20000310 20000621
20000597 20000651
20000308 20000548
20000349 20000549
20000022 20000154
20000008 20000256
20000060 20000446
20000409 20000600
20000178 20000667
20000384 20000543
20000114 20000682
20000084 20000251
20000196 20000492
20000388 20000662
20000138 20000487
20000231 20000678
20000272 20000487
20000189 20000452
20000261 20000328
20000340 20000621
20000288 20000431
20000038 20000256
20000243 20000688
20000513 20000549
20000020 20000616
20000492 20000611
20000242 20000436
20000395 20000678
20000071 20000554
20000140 20000159
20000279 20000503
20000370 20000621
20000048 20000570
20000108 20000621
20000142 20000205
20000268 20000344
20000011 20000688
20000047 20000345
20000372 20000667
20000045 20000272
20000520 20000565
20000184 20000616
20000311 20000391
20000022 20000288
20000003 20000046
20000027 20000632
20000467 20000904
20000601 20000904
20000076 20000524
20000177 20000576
20000249 20000452
20000023 20000109
20000042 20000159
20000138 20000621
20000100 20000329
20000189 20000586
20000494 20000633
20000554 20000684
20000213 20000391
20000015 20000406
20000111 20000114
20000589 20000678
20000281 20000525
20000021 20000571
20000092 20000222
20000524 20000633
20000009 20000187
20000334 20000509
20000408 20000458
20000271 20000345
20000023 20000243
20000114 20000361
20000201 20000515
20000426 20000633
20000039 20000187
20000190 20000356
20000269 20000649
20000002 20000305
20000004 20000351
20000243 20000367
20000053 20000243
20000113 20000294
20000410 20000480
20000280 20000407
20000032 20000305
20000472 20000577
20000109 20000525
20000257 20000423
20000205 20000233
20000014 20000665
20000296 20000351
20000081 20000197
20000273 20000367
20000006 20000023
20000011 20000367
20000525 20000588
20000083 20000243
20000308 20000361
20000046 20000361
20000120 20000310
20000285 20000377
20000136 20000254
20000250 20000541
20000360 20000901
20000153 20000608
20000464 20000470
20000206 20000434
20000315 20000377
20000020 20000429
20000015 20000085
20000075 20000136
20000166 20000254
20000226 20000305
20000305 20000598
20000074 20000665
20000129 20000372
20000280 20000541
20000321 20000542
20000197 20000506
20000026 20000624
20000048 20000383
20000006 20000157
20000424 20000670
20000372 20000480
20000083 20000377
20000105 20000136
20000184 20000429
20000005 20000686
20000022 20000101
20000483 20000496
20000013 20000547
20000409 20000547
20000500 20000665
20000233 20000321
20000351 20000542
20000081 20000681
20000084 20000198
20000177 20000389
20000268 20000507
20000333 20000902
20000039 20000455
20000116 20000675
20000157 20000676
20000100 20000142
20000138 20000434
20000344 20000502
20000330 20000604
20000036 20000157
20000192 20000670
20000233 20000671
20000004 20000619
20000263 20000321
20000245 20000681
20000036 20000507
20000222 20000697
20000395 20000625
20000343 20000435
20000054 20000332
20000263 20000671
20000337 20000620
20000397 20000671
20000199 20000686
20000311 20000338
20000049 20000338
20000140 20000456
20000351 20000676
20000098 20000230
20000367 20000620
20000542 20000621
20000179 20000569
20000100 20000276
20000426 20000446
20000137 20000343
20000443 20000615
20000104 20000395
20000329 20000513
20000040 20000410
20000002 20000118
20000038 20000337
20000084 20000682
20000480 20000682
20000304 20000456
20000020 20000697
20000042 20000456
20000455 20000625
20000281 20000472
20000380 20000451
20000031 20000297
20000137 20000693
20000332 20000410
20000005 20000015
20000359 20000513
20000235 20000477
20000026 20000303
20000487 20000698
20000067 20000112
20000199 20000231
20000297 20000574
20000085 20000129
20000123 20000421
20000577 20000591
20000387 20000467
20000046 20000174
20000120 20000123
20000364 20000483
20000023 20000190
20000114 20000308
20000215 20000360
20000104 20000529
20000269 20000596
20000093 20000370
20000153 20000421
20000285 20000540
20000345 20000591
20000018 20000196
20000245 20000360
20000129 20000185
20000400 20000648
20000032 20000252
20000472 20000524
20000109 20000472
20000009 20000268
20000315 20000540
20000007 20000195
20000053 20000540
20000086 20000488
20000011 20000314
20000391 20000535
20000083 20000190
20000184 20000242
20000616 20000653
20000027 20000258
20000101 20000207
20000477 20000494
20000463 20000596
20000067 20000596
20000504 20000597
20000215 20000494
20000081 20000494
20000163 20000304
20000044 20000612
20000116 20000488
20000539 20000591
20000083 20000540
20000308 20000658
20000516 20000607
20000046 20000658
20000192 20000483
20000285 20000674
20000131 20000207
20000518 20000653
20000623 20000669
20000361 20000669
20000039 20000618
20000020 20000376
20000075 20000083
20000460 20000648
20000319 20000443
20000189 20000562
20000472 20000658
20000229 20000900
20000246 20000315
20000263 20000484
20000053 20000674
20000089 20000331
20000108 20000381
20000397 20000484
20000010 20000038
20000048 20000330
20000161 20000207
20000011 20000448
20000391 20000669
20000465 20000618
20000050 20000376
20000005 20000633
20000376 20000546
20000101 20000341
20000013 20000494
20000054 20000495
20000178 20000561
20000268 20000454
20000180 20000607
20000006 20000454
20000080 20000403
20000520 20000675
20000594 20000624
20000251 20000258
20000022 20000398
20000077 20000105
20000495 20000618
20000154 20000325
20000159 20000669
20000233 20000618
20000398 20000685
20000360 20000393
20000346 20000495
20000057 20000392
20000480 20000495
20000131 20000341
20000608 20000680
20000267 20000387
20000432 20000454
20000137 20000506
20000187 20000623
20000247 20000674
20000288 20000675
20000434 20000500
20000038 20000500
20000260 20000347
20000263 20000618
20000502 20000634
20000111 20000224
20000161 20000341
20000026 20000116
20000017 20000562
20000239 20000409
20000242 20000680
20000297 20000387
20000429 20000506
20000140 20000403
20000268 20000588
20000482 20000517
20000179 20000516
20000633 20000686
20000195 20000460
20000360 20000527
20000024 20000578
20000172 20000476
20000158 20000578
20000686 20000697
20000230 20000454
20000271 20000455
20000042 20000403
20000473 20000589
20000347 20000450
20000036 20000588
20000380 20000398
20000003 20000640
20000250 20000517
20000359 20000460
20000450 20000578
20000109 20000285
20000224 20000235
20000009 20000081
20000031 20000594
20000007 20000008
20000454 20000697
20000012 20000352
20000026 20000250
20000503 20000589
20000013 20000173
20000331 20000482
20000482 20000651
20000081 20000307
20000067 20000409
20000215 20000307
20000201 20000409
20000104 20000476
20000195 20000594
20000192 20000296
20000233 20000297
20000271 20000589
20000095 20000363
20000136 20000364
20000057 20000071
20000361 20000482
20000190 20000600
20000324 20000600
20000263 20000297
20000166 20000364
20000030 20000503
20000011 20000261
20000050 20000189
20000129 20000482
20000184 20000189
20000092 20000600
20000197 20000616
20000257 20000667
20000331 20000616
20000007 20000492
20000430 20000595
20000199 20000662
20000273 20000611
20000333 20000662
20000011 20000611
20000085 20000560
20000157 20000436
20000310 20000678
20000179 20000195
20000184 20000539
20000055 20000159
20000483 20000606
20000041 20000261
20000060 20000503
20000120 20000554
20000173 20000380
20000285 20000621
20000159 20000482
20000307 20000380
20000158 20000257
20000196 20000549
20000361 20000616
20000435 20000565
20000497 20000662
20000189 20000509
20000602 20000678
20000476 20000539
20000206 20000678
20000187 20000436
20000288 20000488
20000263 20000431
20000337 20000380
20000053 20000621
20000075 20000380
20000455 20000601
20000589 20000601
20000014 20000104
20000391 20000616
20000465 20000565
20000432 20000617
20000012 20000031
20000049 20000098
20000481 20000509
20000467 20000611
20000546 20000904
20000279 20000560
20000370 20000678
20000332 20000386
20000108 20000678
20000295 20000504
20000561 20000623
20000105 20000380
20000179 20000329
20000156 20000345
20000173 20000514
20000159 20000616
20000596 20000617
20000195 20000273
20000255 20000324
20000136 20000632
20000177 20000633
20000576 20000904
20000180 20000904
20000100 20000386
20000138 20000678
20000325 20000504
20000591 20000623
20000651 20000674
20000051 20000120
20000207 20000633
20000267 20000684
20000303 20000341
20000353 20000458
20000017 20000509
20000086 20000114
20000167 20000453
20000621 20000623
20000007 20000171
20000086 20000464
20000067 20000222
20000105 20000514
20000201 20000222
20000297 20000684
20000333 20000341
20000118 20000187
20000346 20000576
20000387 20000577
20000172 20000423
20000120 20000233
20000345 20000351
20000004 20000058
20000463 20000572
20000058 20000294
20000051 20000254
20000037 20000356
20000111 20000305
20000243 20000424
20000014 20000372
20000166 20000177
20000352 20000367
20000305 20000521
20000011 20000074
20000129 20000295
20000013 20000120
20000331 20000429
20000007 20000305
20000081 20000254
20000044 20000372
20000011 20000424
20000005 20000609
20000008 20000126
20000500 20000588
20000023 20000434
20000477 20000604
20000215 20000604
20000361 20000429
20000118 20000671
20000020 20000136
20000171 20000305
20000002 20000496
20000074 20000372
20000464 20000527
20000041 20000424
20000315 20000434
20000356 20000435
20000166 20000311
20000267 20000363
20000391 20000429
20000129 20000429
20000395 20000548
20000032 20000496
20000068 20000153
20000205 20000424
20000397 20000594
20000048 20000440
20000540 20000902
20000674 20000902
20000085 20000507
20000446 20000486
20000083 20000434
20000198 20000384
20000258 20000435
20000027 20000502
20000022 20000158
20000156 20000158
20000173 20000327
20000178 20000671
20000252 20000620
20000307 20000327
20000098 20000153
20000177 20000446
20000163 20000548
20000084 20000255
20000460 20000542
20000077 20000215
20000189 20000456
20000476 20000486
20000288 20000435
20000381 20000626
20000362 20000384
20000038 20000260
20000356 20000569
20000383 20000672
20000075 20000327
20000455 20000548
20000207 20000446
20000014 20000051
20000506 20000513
20000261 20000682
20000054 20000389
20000332 20000333
20000108 20000625
20000011 20000692
20000386 20000569
20000446 20000620
20000045 20000276
20000561 20000570
20000160 20000226
20000255 20000271
20000346 20000389
20000024 20000338
20000158 20000338
20000216 20000508
20000364 20000406
20000179 20000626
20000344 20000693
20000325 20000451
20000077 20000349
20000426 20000503
20000443 20000672
20000517 20000621
20000255 20000621
20000682 20000688
20000341 20000395
20000554 20000688
20000304 20000513
20000419 20000463
20000051 20000067
20000570 20000632
20000380 20000508
20000053 20000113
20000605 20000626
20000572 20000678
20000343 20000626
20000107 20000349
20000260 20000591
20000246 20000693
20000332 20000467
20000373 20000468
20000359 20000570
20000450 20000688
20000092 20000226
20000007 20000118
20000160 20000360
20000199 20000288
20000338 20000632
20000024 20000472
20000060 20000129
20000120 20000180
20000142 20000693
20000364 20000540
20000271 20000349
20000389 20000570
20000118 20000484
20000190 20000360
20000324 20000360
20000607 20000648
20000192 20000406
20000285 20000597
20000345 20000648
20000053 20000247
20000107 20000483
20000129 20000242
20000247 20000463
20000373 20000602
20000092 20000360
20000109 20000529
20000197 20000376
20000009 20000325
20000007 20000252
20000086 20000545
20000160 20000494
20000108 20000304
20000352 20000664
20000085 20000320
20000327 20000607
20000010 20000900
20000060 20000263
20000144 20000900
20000008 20000073
20000178 20000484
20000159 20000242
20000007 20000602
20000067 20000653
20000163 20000361
20000201 20000653
20000039 20000325
20000093 20000561
20000120 20000664
20000495 20000541
20000233 20000541
20000040 20000146
20000057 20000315
20000136 20000608
20000075 20000140
20000319 20000500
20000267 20000310
20000410 20000618
20000148 20000618
20000189 20000619
20000546 20000664
20000246 20000372
20000263 20000541
20000397 20000541
20000502 20000557
20000166 20000608
20000314 20000506
20000372 20000484
20000465 20000675
20000045 20000089
20000105 20000140
20000198 20000331
20000101 20000398
20000351 20000546
20000076 20000341
20000024 20000151
20000177 20000393
20000617 20000665
20000276 20000372
20000157 20000680
20000671 20000901
20000344 20000506
20000330 20000608
20000137 20000213
20000569 20000624
20000495 20000675
20000233 20000675
20000307 20000624
20000057 20000449
20000153 20000157
20000571 20000670
20000309 20000670
20000383 20000619
20000042 20000326
20000548 20000686
20000187 20000680
20000434 20000557
20000038 20000557
20000112 20000506
20000263 20000675
20000337 20000624
20000397 20000675
